pmid,year,journal,title,abstract,authors
270812,1977.0,"Science (New York, N.Y.)",Localization of the globin gene in the template active fraction of chromatin of Friend leukemia cells.,"Friend leukemia cell chromatin has been fractionated into template active and inactive components. The globin gene sequence is associated with the template active component both prior to and after the cells are induced with dimethyl sulfoxide to synthesize hemoglobin and therefore appears to be in an active configuration in uninduced as well as in induced Friend leukemia cells. In cells which have lost the ability to produce hemoglobin, the globin gene sequence is not associated with the template active fraction of chromatin. These results demonstrate the success of the fractionation procedure.","Wallace, R B;Dube, S K;Bonner, J"
201025,1977.0,"Science (New York, N.Y.)",Free radical increases in cancer: evidence that there is not a real increase.,"The controversial finding of an increase in free radicals with the development of cancer was restudied with Walker 256 carcinosarcoma cells. It was confirmed that such an increase appears to occur, but it was also demonstrated that it is not a real increase. With growth of the tumor, the electron spin resonance lines for lyophilized samples became narrower, resulting in an increase in peak-to-peak height measurements, but there was no change in the total number of spins. The signals for lyophilized tumor samples were different from those for the same samples before lyophilization. Changes in line shape indicated that lyophilization. Changes in line shape indicated that lyophilized tumor samples contain a different mixture of radicals than lyophilized samples of normal tissue.","Swartz, H M;Gutierrez, P L"
910158,1977.0,"Science (New York, N.Y.)",13-cis-Retinoic acid: inhibition of bladder carcinogenesis induced in rats by N-butyl-N-(4-hydroxybutyl)nitrosamine.,Transitional cell carcinoma was induced in the bladders of male Fischer rats by 12 oral doses of the carcinogen N-butyl-N-(4-hydroxybutyl)nitrosamine. Feeding of 13-cis-retinoic acid after completion of carcinogen treatment diminished the number and severity of cancers and other proliferative lesions of the bladder.,"Grubbs, C J;Moon, R C;Squire, R A;Farrow, G M;Stinson, S F;Goodman, D G;Brown, C C;Sporn, M B"
71759,1977.0,"Science (New York, N.Y.)",Double minute chromosomes and the homogeneously staining regions in chromosomes of a human neuroblastoma cell line.,Four human neuroblastoma cell lines were studied by chromosome banding techniques. All of the lines contained a marker chromosome with a long nonbanding homogeneously staining region (HSR). The HSR-containing chromosome differed in each line. One line contained two classes of cells: one with an HST marker chromosome and the other with double minute chromosomes. Each cell had one of these abnormalities; no cell had both. The presence of two additional chromosomal markers in all cells of this line indicates a common origin. These observations suggest that the double minute chromosomes are derived from the HSR.,"Balaban-Malenbaum, G;Gilbert, F"
198878,1977.0,"Science (New York, N.Y.)",Establishment of a cell line with associated Epstein-Barr-like virus from a leukemic orangutan.,An Epstein-Barr virus like herpesvirus has been isolated from a lymphoid cell line derived from an orangutan with spontaneous myelomonocytic leukemia. Herpesvirus has not previously been isolated from this species of higher ape.,"Rasheed, S;Rongey, R W;Bruszweski, J;Nelson-Rees, W A;Rabin, H;Neubauer, R H;Esra, G;Gardner, M B"
897688,1977.0,"Science (New York, N.Y.)",Transplantable pancreatic carcinoma of the rat.,"Pancreatic carcinoma, which developed in a male Fischer 344 rat fed 0.1% nafenopin for 20 months, is being successfully transplanted into weanling rats. The tumor cells contain variable numbers of zymogen granules, and the endoplasmic reticulum and the Golgi apparatus appear prominent. This transplantable tumor, which displays substantial amylase and lipase activity, should serve as a useful model system for immuno- and chemotherapeutic experiments, as well as for the study of synthesis, storage, and release of zymogen proteins in neoplastic cells.","Reddy, J K;Rao, M S"
897680,1977.0,"Science (New York, N.Y.)",Bifunctional intercalators: relationship of antitumor activity of diacridines to the cell membrane.,"The in vivo antitumor effectiveness [as measured by the percentage increase in life-span (ILS%)] of 28 diacridine bis-intercalators of nucleic acids shows a highly significant correlation with their effect on phenomena associated with plasma membrane as well as a high degree of structural specificity. In contrast, the ILS% does not correlate with the uptake of these diacridines by cells, nor with the inhibition of RNA synthesis or of DNA synthesis or with the inhibition of growth of cells in culture. The possibility that the antitumor effectiveness of actinomycin D, another DNA intercalator, is associated with sites of action other than the hibition of RNA synthesis is discussed.","Fico, R M;Chen, T K;Canellakis, E S"
897679,1977.0,"Science (New York, N.Y.)",Cancer mortality in U.S. counties with petroleum industries.,"A survey of cancer mortality from 1950 to 1969 was conducted in U.S. counties where the petroleum industry is most heavily concentrated. Male residents of these counties experienced significantly higher rates for cancers of the lung, the nasal cavity and sinuses, and the skin (including malignant melanoma) compared to male residents of counties with similar demographic characteristics. Further study is needed to determine whether these patterns result from exposure to chemical carcinogens, including polycyclic hydrocarbons, involved in the manufacturing of petroleum.","Blot, W J;Brinton, L A;Fraumeni, J F;Stone, B J"
887942,1977.0,"Science (New York, N.Y.)",An adenylate cyclase of brain reflects propensity for breast cancer in mice.,"High propensity for breast cancer in mice was associated with low dopamine-stimulated adenylate cyclase activity in the brain, low spontaneous motorization, and low motor responses to injections of the catecholamine precursor, L-dopa.","Cotzias, G C;Tang, L C"
196336,1977.0,"Science (New York, N.Y.)",Rous sarcomas in chickens: enhanced growth coexisting with concomitant immunity.,"Chickens bearing Rous sarcoma virus-induced tumors in one wing did not develop new tumors when subsequently inoculated with Rous sarcoma virus in the other wing. However, the second inoculation of Rous sarcoma virus caused accelerated growth of the established tumors. This phenomenon was found to be bursa-dependent. Paradoxically, established tumors in bursectomized chickens grew at a diminished rate if the chickens were reinoculated with Rous sarcoma virus.","McBride, R A;Watanabe, D H;Schierman, L W"
887927,1977.0,"Science (New York, N.Y.)",Metastasis results from preexisting variant cells within a malignant tumor.,Clones derived in vitro from a parent culture of murine malignant melanoma cells varied greatly in their ability to produce metastatic colonies in the lungs upon intravenous inoculation into syngeneic mice. This suggests that the parent tumor is heterogeneous and that highly metastatic tumor cell variants preexist in the parental population.,"Fidler, I J;Kripke, M L"
196331,1977.0,"Science (New York, N.Y.)",Correlation between lipid synthesis in tumor cells and their sensitivity to humoral immune attack.,"Prolonged incubation of two antigenically distinct, chemically induced guinea pig hepatomas with relatively high concentrations of chemotherapeutic drugs or metabolic inhibitors increases their susceptibility to killing by antibody and complement. This effect is reversible when the cells are cultured in the absence of the drugs. The drug-induced sensitivity and the ability of the cells to recover their resistance to killing are directly correlated to their ability to synthesize complex lipids.","Schlager, S I;Ohanian, S H"
877584,1977.0,"Science (New York, N.Y.)",Interferon: an inducer of macrophage activation by polyanions.,"Purified mouse fibroblast interferon (IF) directly rendered resting macrophages tumoricidal. The physicochemical properties and species specificity of the stimulatory agent fall within the present definition of IF. Since a number of polyanions induce macrophage IF, the antitumor and antimicrobial activities may result from the ability of newly released IF to modify macrophage activity.","Schultz, R M;Papamatheakis, J D;Chirigos, M A"
