pmid,year,journal,title,abstract,authors
12086670,2002,Cell,Bcl2 regulation by the melanocyte master regulator Mitf modulates lineage survival and melanoma cell viability.,"Kit/SCF signaling and Mitf-dependent transcription are both essential for melanocyte development and pigmentation. To identify Mitf-dependent Kit transcriptional targets in primary melanocytes, microarray studies were undertaken. Among identified targets was BCL2, whose germline deletion produces melanocyte loss and which exhibited phenotypic synergy with Mitf in mice. BCL2's regulation by Mitf was verified in melanocytes and melanoma cells and by chromatin immunoprecipitation of the BCL2 promoter. Mitf also regulates BCL2 in osteoclasts, and both Mitf(mi/mi) and Bcl2(-/-) mice exhibit severe osteopetrosis. Disruption of Mitf in melanocytes or melanoma triggered profound apoptosis susceptible to rescue by BCL2 overexpression. Clinically, primary human melanoma expression microarrays revealed tight nearest neighbor linkage for MITF and BCL2. This linkage helps explain the vital roles of both Mitf and Bcl2 in the melanocyte lineage and the well-known treatment resistance of melanoma.","McGill, Gaël G;Horstmann, Martin;Widlund, Hans R;Du, Jinyan;Motyckova, Gabriela;Nishimura, Emi K;Lin, Yi-Ling;Ramaswamy, Sridhar;Avery, William;Ding, Han-Fei;Jordan, Siobhán A;Jackson, Ian J;Korsmeyer, Stanley J;Golub, Todd R;Fisher, David E"
12015983,2002,Cell,A senescence program controlled by p53 and p16INK4a contributes to the outcome of cancer therapy.,"p53 and INK4a/ARF mutations promote tumorigenesis and drug resistance, in part, by disabling apoptosis. We show that primary murine lymphomas also respond to chemotherapy by engaging a senescence program controlled by p53 and p16(INK4a). Hence, tumors with p53 or INK4a/ARF mutations-but not those lacking ARF alone-respond poorly to cyclophosphamide therapy in vivo. Moreover, tumors harboring a Bcl2-mediated apoptotic block undergo a drug-induced cytostasis involving the accumulation of p53, p16(INK4a), and senescence markers, and typically acquire p53 or INK4a mutations upon progression to a terminal stage. Finally, mice bearing tumors capable of drug-induced senescence have a much better prognosis following chemotherapy than those harboring tumors with senescence defects. Therefore, cellular senescence contributes to treatment outcome in vivo.","Schmitt, Clemens A;Fridman, Jordan S;Yang, Meng;Lee, Soyoung;Baranov, Eugene;Hoffman, Robert M;Lowe, Scott W"
12015982,2002,Cell,Suppression of Myc-induced apoptosis in beta cells exposes multiple oncogenic properties of Myc and triggers carcinogenic progression.,"To explore the role of c-Myc in carcinogenesis, we have developed a reversible transgenic model of pancreatic beta cell oncogenesis using a switchable form of the c-Myc protein. Activation of c-Myc in adult, mature beta cells induces uniform beta cell proliferation but is accompanied by overwhelming apoptosis that rapidly erodes beta cell mass. Thus, the oncogenic potential of c-Myc in beta cells is masked by apoptosis. Upon suppression of c-Myc-induced beta cell apoptosis by coexpression of Bcl-x(L), c-Myc triggers rapid and uniform progression into angiogenic, invasive tumors. Subsequent c-Myc deactivation induces rapid regression associated with vascular degeneration and beta cell apoptosis. Our data indicate that highly complex neoplastic lesions can be both induced and maintained in vivo by a simple combination of two interlocking molecular lesions.","Pelengaris, Stella;Khan, Michael;Evan, Gerard I"
11955451,2002,Cell,Causal relationship between the loss of RUNX3 expression and gastric cancer.,"Runx3/Pebp2alphaC null mouse gastric mucosa exhibits hyperplasias due to stimulated proliferation and suppressed apoptosis in epithelial cells, and the cells are resistant to growth-inhibitory and apoptosis-inducing action of TGF-beta, indicating that Runx3 is a major growth regulator of gastric epithelial cells. Between 45% and 60% of human gastric cancer cells do not significantly express RUNX3 due to hemizygous deletion and hypermethylation of the RUNX3 promoter region. Tumorigenicity of human gastric cancer cell lines in nude mice was inversely related to their level of RUNX3 expression, and a mutation (R122C) occurring within the conserved Runt domain abolished the tumor-suppressive effect of RUNX3, suggesting that a lack of RUNX3 function is causally related to the genesis and progression of human gastric cancer.","Li, Qing Lin;Ito, Kosei;Sakakura, Chohei;Fukamachi, Hiroshi;Inoue, Ken ichi;Chi, Xin Zi;Lee, Kwang Youl;Nomura, Shintaro;Lee, Chang Woo;Han, Sang Bae;Kim, Hwan Mook;Kim, Wun Jae;Yamamoto, Hiromitsu;Yamashita, Namiko;Yano, Takashi;Ikeda, Toshio;Itohara, Shigeyoshi;Inazawa, Johji;Abe, Tatsuo;Hagiwara, Akeo;Yamagishi, Hisakazu;Ooe, Asako;Kaneda, Atsushi;Sugimura, Takashi;Ushijima, Toshikazu;Bae, Suk Chul;Ito, Yoshiaki"
11832208,2002,Cell,Cancer susceptibility and the functions of BRCA1 and BRCA2.,"Inherited mutations in BRCA1 or BRCA2 predispose to breast, ovarian, and other cancers. Their ubiquitously expressed protein products are implicated in processes fundamental to all cells, including DNA repair and recombination, checkpoint control of cell cycle, and transcription. Here, I examine what is known about the biological functions of the BRCA proteins and ask how their disruption can induce susceptibility to specific types of cancer.","Venkitaraman, Ashok R"
11832207,2002,Cell,The role of PML in tumor suppression.,"The PML gene, involved in the t(15;17) chromosomal translocation of acute promyelocytic leukemia (APL), encodes a protein which localizes to the PML-nuclear body, a subnuclear macromolecular structure. PML controls apoptosis, cell proliferation, and senescence. Here, we review the current understanding of its role in tumor suppression.","Salomoni, Paolo;Pandolfi, Pier Paolo"
11832206,2002,Cell,Apoptosis: a link between cancer genetics and chemotherapy.,"Defects in apoptosis underpin both tumorigenesis and drug resistance, and because of these defects chemotherapy often fails. Understanding the molecular events that contribute to drug-induced apoptosis, and how tumors evade apoptotic death, provides a paradigm to explain the relationship between cancer genetics and treatment sensitivity and should enable a more rational approach to anticancer drug design and therapy.","Johnstone, Ricky W;Ruefli, Astrid A;Lowe, Scott W"
11832205,2002,Cell,Cancer as a complex genetic trait: tumor susceptibility in humans and mouse models.,"Cancer directly affects at least one-third of the human population, but the inherited genetic determinants of cancer risk remain largely unknown. Mouse models of human cancer are helping us to understand this disease as a complex genetic trait and thus to identify the multiple genetic variant alleles involved in pathways that affect individual cancer susceptibility.","Balmain, Allan"
11832204,2002,Cell,Cancer modeling in the modern era: progress and challenges.,"Genetically engineered mouse models have contributed extensively to the field of cancer research. The ability to manipulate the mouse germline affords numerous approaches toward understanding the complexities of this disease, possibly providing accurate preclinical models for therapeutic and diagnostic advances. This review highlights some of the current strategies for modeling cancer in the mouse, recent accomplishments, and key remaining challenges.","Van Dyke, Terry;Jacks, Tyler"
11747814,2001,Cell,The membrane-anchored MMP inhibitor RECK is a key regulator of extracellular matrix integrity and angiogenesis.,"Matrix metalloproteinases (MMPs) are essential for proper extracellular matrix remodeling. We previously found that a membrane-anchored glycoprotein, RECK, negatively regulates MMP-9 and inhibits tumor invasion and metastasis. Here we show that RECK regulates two other MMPs, MMP-2 and MT1-MMP, known to be involved in cancer progression, that mice lacking a functional RECK gene die around E10.5 with defects in collagen fibrils, the basal lamina, and vascular development, and that this phenotype is partially suppressed by MMP-2 null mutation. Also, vascular sprouting is dramatically suppressed in tumors derived from RECK-expressing fibrosarcoma cells grown in nude mice. These results support a role for RECK in the regulation of MMP-2 in vivo and implicate RECK downregulation in tumor angiogenesis.","Oh, J;Takahashi, R;Kondo, S;Mizoguchi, A;Adachi, E;Sasahara, R M;Nishimura, S;Imamura, Y;Kitayama, H;Alexander, D B;Ide, C;Horan, T P;Arakawa, T;Yoshida, H;Nishikawa, S;Itoh, Y;Seiki, M;Itohara, S;Takahashi, C;Noda, M"
11733063,2001,Cell,A signaling adapter function for alpha6beta4 integrin in the control of HGF-dependent invasive growth.,"alpha6beta4 integrin and the Met receptor for HGF have been shown independently to promote invasive growth. We demonstrate here that Met selectively associates with alpha6beta4. In carcinoma cells expressing Met alone, HGF does not exert significant biological effects. Ectopic expression of alpha6beta4 restores HGF-regulated processes. Following Met activation, alpha6beta4 is tyrosine phosphorylated and combines with Shc and PI3K, generating an additional signaling platform that potentiates HGF-triggered activation of Ras- and PI3K-dependent pathways. In the presence of an alpha6beta4 mutant defective for Shc recruitment, Met cannot sustain HGF-mediated responses. Surprisingly, a truncated beta4 unable to bind laminins retains the activity of wild-type alpha6beta4. Such findings invoke an unexpected role for alpha6beta4 in cancer invasion as a functional amplifier of biochemical outputs rather than a mechanical adhesive device.","Trusolino, L;Bertotti, A;Comoglio, P M"
11509179,2001,Cell,The p400 complex is an essential E1A transformation target.,"Here, we report the identification of a new E1A binding protein complex that is essential for E1A-mediated transformation. Its core component is a SWI2/SNF2-related, 400 kDa protein (p400). Other components include the myc- and p/CAF-associated cofactor, TRRAP/PAF400, the DNA helicases TAP54alpha/beta, actin-like proteins, and the human homolog of the Drosophila Enhancer of Polycomb protein. An E1A mutant, defective in p400 binding, is also defective in transformation. Certain p400 fragments partially rescued this phenotype, underscoring the role of E1A-p400 complex formation in the E1A transforming process. Furthermore, E1A and c-myc each alter the subunit composition of p400 complexes, implying that physiological p400 complex formation contributes to transformation suppression.","Fuchs, M;Gerber, J;Drapkin, R;Sif, S;Ikura, T;Ogryzko, V;Lane, W S;Nakatani, Y;Livingston, D M"
